277.852	 -0.345	  0.485
277.856	 -0.320	  0.435
277.860	 -0.315	  0.395
277.864	 -0.305	  0.330
277.868	 -0.310	  0.270
277.872	 -0.315	  0.235
277.876	 -0.320	  0.175
277.880	 -0.325	  0.130
277.884	 -0.315	  0.090
277.888	 -0.340	  0.055
277.892	 -0.345	  0.030
277.896	 -0.340	 -0.030
277.900	 -0.320	 -0.030
277.904	 -0.340	 -0.050
277.908	 -0.345	 -0.070
277.912	 -0.355	 -0.090
277.916	 -0.350	 -0.085
277.920	 -0.355	 -0.095
277.924	 -0.370	 -0.090
277.928	 -0.380	 -0.115
277.932	 -0.360	 -0.120
277.936	 -0.370	 -0.130
277.940	 -0.380	 -0.135
277.944	 -0.390	 -0.145
277.948	 -0.385	 -0.120
277.952	 -0.410	 -0.115
277.956	 -0.410	 -0.120
277.960	 -0.405	 -0.095
277.964	 -0.390	 -0.090
277.968	 -0.395	 -0.115
277.972	 -0.415	 -0.100
277.976	 -0.395	 -0.105
277.980	 -0.420	 -0.115
277.984	 -0.425	 -0.120
277.988	 -0.420	 -0.105
277.992	 -0.415	 -0.085
277.996	 -0.410	 -0.125
278.000	 -0.425	 -0.115
278.004	 -0.435	 -0.115
278.008	 -0.430	 -0.130
278.012	 -0.410	 -0.125
278.016	 -0.410	 -0.120
278.020	 -0.435	 -0.120
278.024	 -0.430	 -0.130
278.028	 -0.435	 -0.105
278.032	 -0.410	 -0.135
278.036	 -0.425	 -0.130
278.040	 -0.415	 -0.145
278.044	 -0.415	 -0.150
278.048	 -0.415	 -0.145
278.052	 -0.430	 -0.160
278.056	 -0.425	 -0.170
278.060	 -0.430	 -0.170
278.064	 -0.420	 -0.160
278.068	 -0.410	 -0.175
278.072	 -0.415	 -0.180
278.076	 -0.405	 -0.165
278.080	 -0.370	 -0.170
278.084	 -0.380	 -0.190
278.088	 -0.380	 -0.190
278.092	 -0.415	 -0.200
278.096	 -0.410	 -0.210
278.100	 -0.390	 -0.200
278.104	 -0.375	 -0.180
278.108	 -0.350	 -0.190
278.112	 -0.330	 -0.215
278.116	 -0.300	 -0.210
278.120	 -0.295	 -0.210
278.124	 -0.295	 -0.215
278.128	 -0.275	 -0.185
278.132	 -0.270	 -0.180
278.136	 -0.250	 -0.150
278.140	 -0.230	 -0.135
278.144	 -0.215	 -0.145
278.148	 -0.195	 -0.105
278.152	 -0.155	 -0.080
278.156	 -0.155	 -0.105
278.160	 -0.185	 -0.100
278.164	 -0.200	 -0.100
278.168	 -0.230	 -0.100
278.172	 -0.240	 -0.100
278.176	 -0.235	 -0.105
278.180	 -0.250	 -0.115
278.184	 -0.285	 -0.145
278.188	 -0.295	 -0.180
278.192	 -0.295	 -0.205
278.196	 -0.290	 -0.225
278.200	 -0.315	 -0.200
278.204	 -0.345	 -0.245
278.208	 -0.375	 -0.235
278.212	 -0.390	 -0.260
278.216	 -0.415	 -0.250
278.220	 -0.425	 -0.270
278.224	 -0.440	 -0.260
278.228	 -0.440	 -0.260
278.232	 -0.450	 -0.270
278.236	 -0.460	 -0.240
278.240	 -0.470	 -0.240
278.244	 -0.485	 -0.240
278.248	 -0.485	 -0.225
278.252	 -0.465	 -0.235
278.256	 -0.470	 -0.240
278.260	 -0.450	 -0.240
278.264	 -0.445	 -0.250
278.268	 -0.470	 -0.255
278.272	 -0.430	 -0.250
278.276	 -0.460	 -0.250
278.280	 -0.450	 -0.240
278.284	 -0.470	 -0.240
278.288	 -0.450	 -0.245
278.292	 -0.450	 -0.240
278.296	 -0.430	 -0.255
278.300	 -0.430	 -0.260
278.304	 -0.430	 -0.255
278.308	 -0.420	 -0.240
278.312	 -0.415	 -0.250
278.316	 -0.405	 -0.250
278.320	 -0.385	 -0.225
278.324	 -0.320	 -0.235
278.328	 -0.225	 -0.235
278.332	 -0.120	 -0.235
278.336	  0.045	 -0.245
278.340	  0.250	 -0.270
278.344	  0.435	 -0.280
278.348	  0.590	 -0.260
278.352	  0.675	 -0.215
278.356	  0.705	 -0.195
278.360	  0.720	 -0.370
278.364	  0.705	 -0.825
278.368	  0.620	 -1.465
278.372	  0.525	 -2.105
278.376	  0.470	 -2.745
278.380	  0.430	 -3.090
278.384	  0.420	 -3.230
278.388	  0.420	 -3.300
278.392	  0.440	 -3.315
278.396	  0.415	 -3.340
278.400	  0.370	 -3.335
278.404	  0.235	 -3.290
278.408	  0.150	 -3.140
278.412	  0.135	 -2.970
278.416	  0.235	 -2.775
278.420	  0.390	 -2.605
278.424	  0.430	 -2.520
278.428	  0.330	 -2.405
278.432	  0.155	 -2.220
278.436	 -0.080	 -1.910
278.440	 -0.245	 -1.560
278.444	 -0.310	 -1.255
278.448	 -0.320	 -0.990
278.452	 -0.325	 -0.800
278.456	 -0.370	 -0.655
278.460	 -0.425	 -0.525
278.464	 -0.505	 -0.350
278.468	 -0.510	 -0.180
278.472	 -0.515	 -0.040
278.476	 -0.505	  0.080
278.480	 -0.505	  0.115
278.484	 -0.470	  0.140
278.488	 -0.485	  0.115
278.492	 -0.485	  0.120
278.496	 -0.500	  0.100
278.500	 -0.495	  0.145
278.504	 -0.500	  0.155
278.508	 -0.485	  0.150
278.512	 -0.445	  0.165
278.516	 -0.460	  0.165
278.520	 -0.460	  0.190
278.524	 -0.465	  0.170
278.528	 -0.480	  0.175
278.532	 -0.500	  0.170
278.536	 -0.515	  0.195
278.540	 -0.530	  0.195
278.544	 -0.530	  0.205
278.548	 -0.525	  0.230
278.552	 -0.505	  0.235
278.556	 -0.510	  0.220
278.560	 -0.520	  0.235
278.564	 -0.520	  0.275
278.568	 -0.550	  0.265
278.572	 -0.560	  0.280
278.576	 -0.565	  0.295
278.580	 -0.545	  0.315
278.584	 -0.560	  0.330
278.588	 -0.560	  0.350
278.592	 -0.555	  0.325
278.596	 -0.560	  0.350
278.600	 -0.580	  0.365
278.604	 -0.575	  0.365
278.608	 -0.575	  0.395
278.612	 -0.615	  0.440
278.616	 -0.620	  0.445
278.620	 -0.615	  0.435
278.624	 -0.635	  0.500
278.628	 -0.630	  0.485
278.632	 -0.630	  0.490
278.636	 -0.630	  0.520
278.640	 -0.650	  0.540
278.644	 -0.655	  0.540
278.648	 -0.645	  0.570
278.652	 -0.640	  0.600
278.656	 -0.645	  0.635
278.660	 -0.635	  0.660
278.664	 -0.610	  0.675
278.668	 -0.600	  0.675
278.672	 -0.615	  0.685
278.676	 -0.615	  0.695
278.680	 -0.635	  0.725
278.684	 -0.620	  0.710
278.688	 -0.625	  0.730
278.692	 -0.610	  0.770
278.696	 -0.615	  0.765
278.700	 -0.595	  0.765
278.704	 -0.595	  0.775
278.708	 -0.580	  0.775
278.712	 -0.570	  0.765
278.716	 -0.560	  0.770
278.720	 -0.565	  0.785
278.724	 -0.545	  0.755
278.728	 -0.545	  0.755
278.732	 -0.495	  0.750
278.736	 -0.480	  0.715
278.740	 -0.420	  0.685
278.744	 -0.445	  0.650
278.748	 -0.445	  0.635
278.752	 -0.435	  0.600
278.756	 -0.415	  0.560
278.760	 -0.395	  0.510
278.764	 -0.400	  0.465
278.768	 -0.375	  0.455
278.772	 -0.355	  0.395
278.776	 -0.355	  0.340
278.780	 -0.360	  0.300
278.784	 -0.355	  0.245
278.788	 -0.360	  0.210
278.792	 -0.380	  0.165
278.796	 -0.350	  0.125
278.800	 -0.335	  0.085
278.804	 -0.315	  0.050
278.808	 -0.355	  0.030
278.812	 -0.380	 -0.010
278.816	 -0.365	 -0.030
278.820	 -0.390	 -0.060
278.824	 -0.415	 -0.060
278.828	 -0.415	 -0.080
278.832	 -0.415	 -0.080
278.836	 -0.400	 -0.110
278.840	 -0.390	 -0.115
278.844	 -0.375	 -0.120
278.848	 -0.385	 -0.120
278.852	 -0.415	 -0.110
278.856	 -0.410	 -0.110
278.860	 -0.415	 -0.090
278.864	 -0.420	 -0.095
278.868	 -0.445	 -0.110
278.872	 -0.425	 -0.095
278.876	 -0.390	 -0.080
278.880	 -0.395	 -0.095
278.884	 -0.390	 -0.090
278.888	 -0.400	 -0.100
278.892	 -0.375	 -0.090
278.896	 -0.410	 -0.090
278.900	 -0.400	 -0.095
278.904	 -0.405	 -0.085
278.908	 -0.410	 -0.080
278.912	 -0.400	 -0.080
278.916	 -0.405	 -0.080
278.920	 -0.400	 -0.095
278.924	 -0.395	 -0.095
278.928	 -0.405	 -0.100
278.932	 -0.420	 -0.095
278.936	 -0.410	 -0.095
278.940	 -0.400	 -0.095
278.944	 -0.375	 -0.095
278.948	 -0.355	 -0.105
278.952	 -0.365	 -0.120
278.956	 -0.375	 -0.110
278.960	 -0.375	 -0.115
278.964	 -0.365	 -0.105
278.968	 -0.400	 -0.135
278.972	 -0.390	 -0.125
278.976	 -0.375	 -0.155
278.980	 -0.370	 -0.135
278.984	 -0.345	 -0.140
278.988	 -0.360	 -0.160
278.992	 -0.335	 -0.150
278.996	 -0.320	 -0.155
279.000	 -0.325	 -0.160
279.004	 -0.335	 -0.165
279.008	 -0.335	 -0.170
279.012	 -0.325	 -0.175
279.016	 -0.290	 -0.155
279.020	 -0.265	 -0.160
279.024	 -0.235	 -0.160
279.028	 -0.205	 -0.175
279.032	 -0.205	 -0.160
279.036	 -0.195	 -0.150
279.040	 -0.205	 -0.150
279.044	 -0.175	 -0.135
279.048	 -0.160	 -0.090
279.052	 -0.130	 -0.085
279.056	 -0.110	 -0.100
279.060	 -0.105	 -0.070
279.064	 -0.110	 -0.070
279.068	 -0.130	 -0.070
279.072	 -0.145	 -0.055
279.076	 -0.195	 -0.090
279.080	 -0.205	 -0.095
279.084	 -0.195	 -0.095
279.088	 -0.215	 -0.145
279.092	 -0.215	 -0.165
279.096	 -0.220	 -0.165
279.100	 -0.235	 -0.190
279.104	 -0.250	 -0.195
279.108	 -0.275	 -0.195
279.112	 -0.305	 -0.225
279.116	 -0.325	 -0.240
279.120	 -0.370	 -0.235
279.124	 -0.395	 -0.225
279.128	 -0.410	 -0.260
279.132	 -0.395	 -0.235
279.136	 -0.405	 -0.235
279.140	 -0.400	 -0.225
279.144	 -0.410	 -0.235
279.148	 -0.410	 -0.230
279.152	 -0.425	 -0.230
279.156	 -0.420	 -0.240
279.160	 -0.415	 -0.225
279.164	 -0.395	 -0.240
279.168	 -0.385	 -0.240
279.172	 -0.380	 -0.230
279.176	 -0.380	 -0.260
279.180	 -0.380	 -0.260
279.184	 -0.405	 -0.250
279.188	 -0.400	 -0.260
279.192	 -0.410	 -0.260
279.196	 -0.400	 -0.250
279.200	 -0.400	 -0.245
279.204	 -0.385	 -0.245
279.208	 -0.370	 -0.265
279.212	 -0.365	 -0.255
279.216	 -0.350	 -0.245
279.220	 -0.340	 -0.255
279.224	 -0.305	 -0.245
279.228	 -0.250	 -0.250
279.232	 -0.175	 -0.260
279.236	 -0.045	 -0.270
279.240	  0.135	 -0.265
279.244	  0.355	 -0.280
279.248	  0.545	 -0.300
279.252	  0.700	 -0.280
279.256	  0.795	 -0.255
279.260	  0.870	 -0.310
279.264	  0.870	 -0.550
279.268	  0.825	 -1.050
279.272	  0.755	 -1.690
279.276	  0.640	 -2.330
279.280	  0.555	 -2.835
279.284	  0.545	 -3.055
279.288	  0.555	 -3.165
279.292	  0.565	 -3.205
279.296	  0.560	 -3.235
279.300	  0.475	 -3.260
279.304	  0.370	 -3.205
279.308	  0.265	 -3.105
279.312	  0.190	 -2.950
279.316	  0.230	 -2.750
279.320	  0.385	 -2.585
279.324	  0.495	 -2.485
279.328	  0.480	 -2.375
279.332	  0.330	 -2.240
279.336	  0.105	 -1.975
279.340	 -0.120	 -1.665
279.344	 -0.255	 -1.330
279.348	 -0.305	 -1.035
279.352	 -0.315	 -0.840
279.356	 -0.320	 -0.705
279.360	 -0.370	 -0.565
279.364	 -0.435	 -0.420
279.368	 -0.485	 -0.255
279.372	 -0.505	 -0.090
279.376	 -0.505	  0.000
279.380	 -0.480	  0.075
279.384	 -0.455	  0.105
279.388	 -0.460	  0.090
279.392	 -0.460	  0.080
279.396	 -0.470	  0.090
279.400	 -0.470	  0.095
279.404	 -0.480	  0.090
279.408	 -0.480	  0.140
279.412	 -0.475	  0.135
279.416	 -0.470	  0.145
279.420	 -0.485	  0.145
279.424	 -0.480	  0.160
279.428	 -0.480	  0.150
279.432	 -0.475	  0.145
279.436	 -0.485	  0.135
279.440	 -0.495	  0.170
279.444	 -0.500	  0.175
279.448	 -0.485	  0.175
279.452	 -0.500	  0.200
279.456	 -0.510	  0.215
279.460	 -0.515	  0.210
279.464	 -0.500	  0.205
279.468	 -0.520	  0.215
279.472	 -0.530	  0.240
279.476	 -0.520	  0.250
279.480	 -0.560	  0.260
279.484	 -0.570	  0.280
279.488	 -0.580	  0.270
279.492	 -0.570	  0.285
279.496	 -0.565	  0.290
279.500	 -0.540	  0.310
279.504	 -0.570	  0.315
279.508	 -0.570	  0.350
279.512	 -0.595	  0.355
279.516	 -0.580	  0.375
279.520	 -0.600	  0.390
279.524	 -0.610	  0.435
279.528	 -0.620	  0.430
279.532	 -0.630	  0.445
279.536	 -0.625	  0.445
279.540	 -0.635	  0.465
279.544	 -0.635	  0.495
279.548	 -0.655	  0.530
279.552	 -0.645	  0.530
279.556	 -0.635	  0.530
279.560	 -0.640	  0.580
279.564	 -0.640	  0.580
279.568	 -0.640	  0.605
279.572	 -0.625	  0.635
279.576	 -0.655	  0.645
279.580	 -0.640	  0.645
279.584	 -0.640	  0.660
279.588	 -0.640	  0.685
279.592	 -0.640	  0.695
279.596	 -0.625	  0.700
279.600	 -0.630	  0.720
279.604	 -0.605	  0.745
279.608	 -0.585	  0.740
279.612	 -0.575	  0.715
279.616	 -0.585	  0.715
279.620	 -0.575	  0.700
279.624	 -0.550	  0.710
279.628	 -0.535	  0.720
279.632	 -0.525	  0.695
279.636	 -0.520	  0.665
279.640	 -0.490	  0.645
279.644	 -0.475	  0.610
279.648	 -0.440	  0.570
279.652	 -0.410	  0.540
279.656	 -0.425	  0.510
279.660	 -0.415	  0.480
279.664	 -0.390	  0.440
279.668	 -0.380	  0.400
279.672	 -0.365	  0.335
279.676	 -0.350	  0.295
279.680	 -0.350	  0.230
279.684	 -0.340	  0.185
279.688	 -0.345	  0.125
279.692	 -0.355	  0.080
279.696	 -0.360	  0.050
279.700	 -0.340	  0.020
279.704	 -0.360	 -0.025
279.708	 -0.350	 -0.050
279.712	 -0.330	 -0.090
279.716	 -0.345	 -0.115
279.720	 -0.330	 -0.125
279.724	 -0.340	 -0.175
279.728	 -0.355	 -0.190
279.732	 -0.355	 -0.195
279.736	 -0.380	 -0.195
279.740	 -0.375	 -0.205
279.744	 -0.390	 -0.200
279.748	 -0.385	 -0.215
279.752	 -0.375	 -0.210
279.756	 -0.365	 -0.200
279.760	 -0.385	 -0.205
279.764	 -0.405	 -0.200
279.768	 -0.400	 -0.205
279.772	 -0.415	 -0.215
279.776	 -0.410	 -0.190
279.780	 -0.425	 -0.190
279.784	 -0.415	 -0.200
279.788	 -0.410	 -0.200
279.792	 -0.390	 -0.210
279.796	 -0.415	 -0.195
279.800	 -0.440	 -0.210
279.804	 -0.455	 -0.150
279.808	 -0.425	 -0.185
279.812	 -0.445	 -0.180
279.816	 -0.430	 -0.180
279.820	 -0.410	 -0.180
279.824	 -0.395	 -0.190
279.828	 -0.400	 -0.205
279.832	 -0.430	 -0.190
279.836	 -0.435	 -0.200
279.840	 -0.425	 -0.200
279.844	 -0.430	 -0.210
279.848	 -0.415	 -0.210
279.852	 -0.420	 -0.195
279.856	 -0.410	 -0.210
279.860	 -0.400	 -0.230
279.864	 -0.415	 -0.245
279.868	 -0.405	 -0.245
279.872	 -0.400	 -0.240
279.876	 -0.415	 -0.240
279.880	 -0.415	 -0.230
279.884	 -0.430	 -0.260
279.888	 -0.415	 -0.270
279.892	 -0.415	 -0.235
279.896	 -0.395	 -0.240
279.900	 -0.385	 -0.260
279.904	 -0.385	 -0.255
279.908	 -0.395	 -0.265
279.912	 -0.405	 -0.265
279.916	 -0.415	 -0.255
279.920	 -0.400	 -0.270
279.924	 -0.380	 -0.265
279.928	 -0.345	 -0.285
279.932	 -0.305	 -0.270
279.936	 -0.275	 -0.280
279.940	 -0.280	 -0.285
279.944	 -0.260	 -0.280
279.948	 -0.250	 -0.265
279.952	 -0.230	 -0.240
279.956	 -0.200	 -0.250
279.960	 -0.185	 -0.230
279.964	 -0.180	 -0.215
279.968	 -0.110	 -0.195
279.972	 -0.115	 -0.170
279.976	 -0.100	 -0.170
279.980	 -0.120	 -0.155
279.984	 -0.115	 -0.150
279.988	 -0.165	 -0.150
279.992	 -0.180	 -0.160
279.996	 -0.195	 -0.155
280.000	 -0.200	 -0.185
280.004	 -0.220	 -0.200
280.008	 -0.225	 -0.225
280.012	 -0.215	 -0.275
280.016	 -0.245	 -0.245
280.020	 -0.240	 -0.265
280.024	 -0.270	 -0.290
280.028	 -0.320	 -0.290
280.032	 -0.340	 -0.300
280.036	 -0.350	 -0.295
280.040	 -0.345	 -0.315
280.044	 -0.380	 -0.320
280.048	 -0.400	 -0.345
280.052	 -0.395	 -0.320
280.056	 -0.410	 -0.340
280.060	 -0.410	 -0.320
280.064	 -0.405	 -0.310
280.068	 -0.420	 -0.300
280.072	 -0.445	 -0.310
280.076	 -0.410	 -0.320
280.080	 -0.395	 -0.335
280.084	 -0.405	 -0.325
280.088	 -0.405	 -0.320
280.092	 -0.415	 -0.330
280.096	 -0.420	 -0.320
280.100	 -0.420	 -0.340
